,date,open,close,high,low,volume,成交额,最新价,RSVM,KW,DW,JW,XG_IN,XG_OUT,XG,dt,year,month,day,hour,minute,second,yyyymmdd,yyyymmdd_lst1d,hhmmss,X_1,X_2,X_3,X_14,X_15,X_16,X_17,drawicon_x17,X_18,X_19,drawicon_x19,X_20,X_21,X_22,X_23,tmp,tmp2,tmp3,X_24,X_25,X1,Z1,X_26,X_27,X_28,X_29,X2,Z2,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,V1,V2,V3,V4,WW,V11
437,2023-10-03 22:16:00,0.0,356.66,357.27,356.41,724923.0,258383918.0,358.894,5.434782608695692,6.7444913038634375,15.581440946675489,-10.929407981760665,1,0,1,2023-10-03 22:16:00,2023,10,3,22,16,0,20231003,2,221600,356.66,358.3956777493606,358.7400144498613,357.24,18.62678450034021,False,False,False,False,False,False,False,False,False,False,357.24,436,216,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3567.5000000000005,-8.207923300817583,-7.421797366380774,-8.647385278804899,0.0,4.277172739506263
438,2023-10-03 22:17:00,0.0,356.51,356.71,356.47,530245.0,189428450.0,358.833,2.1739130434775356,6.107776656086061,13.283178877606556,-8.243027786954926,1,0,1,2023-10-03 22:17:00,2023,10,3,22,17,0,20231003,2,221700,356.51,358.3956777493606,358.7400144498613,356.66,17.826086956521706,False,False,False,False,False,False,False,True,False,False,356.66,437,216,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3565.5,-8.899134753030921,-7.914243161930823,-10.833807502101077,0.0,1.3918420457112752
439,2023-10-03 22:18:00,0.0,356.35,356.7,356.15,312586.0,111427417.0,358.783,4.115226337449484,5.956987841802328,11.41360692732003,-4.956250329233075,1,0,1,2023-10-03 22:18:00,2023,10,3,22,18,0,20231003,2,221800,356.35,358.3956777493606,358.7400144498613,356.51,16.317365269461323,False,False,False,False,False,False,False,True,False,False,356.51,438,216,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3563.8750000000005,-9.524386173570747,-8.450957499144131,-11.807715418692773,0.0,1.7839032304239275
440,2023-10-03 22:19:00,0.0,356.63,356.72,356.32,214055.0,76223316.0,358.744,9.876543209876889,6.517932152725452,10.005526086990011,-0.4572557158036652,1,0,1,2023-10-03 22:19:00,2023,10,3,22,19,0,20231003,2,221900,356.63,358.3956777493606,358.7400144498613,356.35,28.082939250635935,False,False,False,False,False,False,False,False,False,False,356.35,439,217,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3565.75,-9.791227026304114,-8.89771400819746,-9.828643199173198,0.0,6.567893039683508
441,2023-10-03 22:20:00,0.0,356.56,356.71,356.43,220838.0,78798561.0,358.715,8.436213991770037,6.8439430653380064,8.96886057129373,2.5941080534265595,0,0,0,2023-10-03 22:20:00,2023,10,3,22,20,0,20231003,2,222000,356.56,358.3956777493606,358.7400144498613,356.63,27.225959635931325,False,False,False,False,False,False,False,True,False,False,356.63,440,217,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3565.65,-9.935521045849327,-9.243649687414749,-7.610584942780367,0.0,8.349238058095823
442,2023-10-03 22:21:00,0.0,356.67,356.83,356.31,311415.0,111090376.0,358.675,10.699588477367021,7.398053881546425,8.273804071251089,5.646553502137099,0,0,0,2023-10-03 22:21:00,2023,10,3,22,21,0,20231003,2,222100,356.67,358.3956777493606,358.7400144498613,356.56,32.1322594319628,False,False,False,False,False,False,False,False,False,False,356.56,441,218,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3566.2,-9.92388502045469,-9.470394798428064,-4.988392442292895,0.0,9.878251247580724
443,2023-10-03 22:22:00,0.0,356.82,356.98,356.67,253229.0,90351884.0,358.645,13.786008230452964,8.299824337742468,7.9114442652961205,9.076584482635162,0,0,0,2023-10-03 22:22:00,2023,10,3,22,22,0,20231003,2,222200,356.82,358.3956777493606,358.7400144498613,356.67,38.66253321523408,False,False,False,False,False,False,False,False,False,False,356.67,442,219,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3568.225,-9.659898477315437,-9.533562691390522,-1.38969364517407,0.0,12.68239004859933
444,2023-10-03 22:23:00,0.0,356.55,356.94,356.44,188633.0,67342503.0,358.625,8.230452674897798,8.408886130859521,7.726749097623168,9.773160197332228,0,0,0,2023-10-03 22:23:00,2023,10,3,22,23,0,20231003,2,222300,356.55,358.3956777493606,358.7400144498613,356.82,32.788998710786,False,False,False,False,False,False,False,True,False,False,356.82,443,219,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3566.2,-9.541269365086464,-9.536131582622502,-0.05651560710357728,0.0,10.064347596956356
445,2023-10-03 22:24:00,0.0,356.33,356.74,356.25,238256.0,84871172.0,358.589,3.703703703703834,7.892649617044498,7.596064423077726,8.485820004978041,0,0,0,2023-10-03 22:24:00,2023,10,3,22,24,0,20231003,2,222400,356.33,358.3956777493606,358.7400144498613,356.55,28.219533275712028,False,False,False,False,False,False,False,True,False,False,356.55,444,219,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3564.125,-9.545366904059392,-9.539210023101466,-0.06772569053718591,0.0,5.6756692217688
446,2023-10-03 22:25:00,0.0,356.24,356.48,356.17,106325.0,37818473.0,358.57,1.8518518518525016,7.137753901392044,7.455530002601681,6.502201698972767,0,0,0,2023-10-03 22:25:00,2023,10,3,22,25,0,20231003,2,222500,356.24,358.3956777493606,358.7400144498613,356.33,25.759013282731786,False,False,False,False,False,False,False,True,False,False,356.33,445,219,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3562.8250000000003,-9.582185593482336,-9.553535213228423,-0.3151541827930391,0.0,2.6877124276656392
447,2023-10-03 22:26:00,0.0,356.63,356.65,356.2,140977.0,50237692.0,358.551,9.876543209876889,7.383235153037636,7.401557378505995,7.346590702100919,0,0,0,2023-10-03 22:26:00,2023,10,3,22,26,0,20231003,2,222600,356.63,358.3956777493606,358.7400144498613,356.24,42.62365591397796,False,False,False,False,False,False,False,False,False,False,356.24,446,220,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3565.2749999999996,-9.323719182538298,-9.47692986966505,1.6853175583942672,1.6853175583942672,6.557617148634094
448,2023-10-03 22:27:00,0.0,356.71,356.9,356.53,225732.0,80559060.0,358.528,11.52263374485598,7.804256528139973,7.429491757326053,8.553786069767813,0,0,0,2023-10-03 22:27:00,2023,10,3,22,27,0,20231003,2,222700,356.71,358.3956777493606,358.7400144498613,356.63,47.79933743492572,False,False,False,False,False,False,False,False,False,False,356.63,447,221,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3567.125,-8.880152701999577,-9.278004147109893,4.376365896213475,4.376365896213475,9.577439750804745
449,2023-10-03 22:28:00,0.0,356.57,356.9,356.52,165296.0,58978280.0,358.511,8.641975308642278,7.912923650841795,7.488916201440327,8.760938549644731,0,0,0,2023-10-03 22:28:00,2023,10,3,22,28,0,20231003,2,222800,356.57,358.3956777493606,358.7400144498613,356.71,45.816532258063944,False,False,False,False,False,False,False,True,False,False,356.71,448,221,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3566.3999999999996,-8.511330381384596,-9.022446225201461,5.62227428198552,5.62227428198552,9.46781535696713
450,2023-10-03 22:29:00,0.0,356.42,356.57,356.28,176800.0,62978716.0,358.487,5.555555555556335,7.692938510169189,7.53259619700111,8.013623136505348,0,0,0,2023-10-03 22:29:00,2023,10,3,22,29,0,20231003,2,222900,356.42,358.3956777493606,358.7400144498613,356.57,43.0933333333334,False,False,False,False,False,False,False,True,False,False,356.57,449,221,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3564.2250000000004,-8.330210053855808,-8.79170083475291,5.076398589868132,5.076398589868132,7.569265901286457
451,2023-10-03 22:30:00,0.0,356.29,356.55,356.25,127850.0,45590198.0,358.473,2.8806584362148726,7.187145881792088,7.521125168316619,6.519187308743028,0,0,0,2023-10-03 22:30:00,2023,10,3,22,30,0,20231003,2,223000,356.29,358.3956777493606,358.7400144498613,356.42,39.87591652566277,False,False,False,False,False,False,False,True,False,False,356.42,450,221,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3563.4500000000003,-8.182262115250069,-8.58855459491863,4.4692172763541755,4.4692172763541755,4.654778235025942
452,2023-10-03 22:31:00,0.0,356.46,356.49,356.05,265385.0,94517828.0,358.437,8.266129032257457,7.330531590951854,7.526701628749093,6.938191515357378,0,0,0,2023-10-03 22:31:00,2023,10,3,22,31,0,20231003,2,223100,356.46,358.3956777493606,358.7400144498613,356.29,47.62979683972801,False,False,False,False,False,False,False,False,False,False,356.29,451,222,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3563.6499999999996,-7.978759192496909,-8.385289460778058,4.471832951092633,4.471832951092633,6.2332035340796015
453,2023-10-03 22:32:00,0.0,356.43,356.59,356.3,115799.0,41271019.0,358.424,7.6612903225805855,7.374717907872328,7.532917709737558,7.058318304141869,0,0,0,2023-10-03 22:32:00,2023,10,3,22,32,0,20231003,2,223200,356.43,358.3956777493606,358.7400144498613,356.46,46.153846153845954,False,False,False,False,False,False,False,True,False,False,356.46,452,222,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3564.375,-7.6870200207008565,-8.152532980752325,5.120642560566148,5.120642560566148,6.810441464961464
454,2023-10-03 22:33:00,0.0,356.79,356.82,356.4,161525.0,57614950.0,358.408,14.919354838709923,8.280434145316445,7.641790476641648,9.557721482666038,0,0,0,2023-10-03 22:33:00,2023,10,3,22,33,0,20231003,2,223300,356.79,358.3956777493606,358.7400144498613,356.43,60.140616549487746,False,False,False,False,False,False,False,False,False,False,356.43,453,223,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3567.0000000000005,-7.163495955162034,-7.822853972222228,7.252938187662137,7.252938187662137,12.228546248359144
455,2023-10-03 22:34:00,0.0,356.74,356.98,356.6,163222.0,58217133.0,358.392,13.911290322580658,8.970107914067231,7.817510412110305,11.275302917981083,0,0,0,2023-10-03 22:34:00,2023,10,3,22,34,0,20231003,2,223400,356.74,358.3956777493606,358.7400144498613,356.79,58.58585858585944,False,False,False,False,False,False,False,False,False,False,356.79,454,223,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3567.6499999999996,-6.626211233174217,-7.423973059206225,8.775380086352083,8.775380086352083,14.384522913993202
456,2023-10-03 22:35:00,0.0,356.68,356.73,356.58,100877.0,35968099.0,358.381,12.701612903225767,9.474949112792793,8.035900699408474,12.35304593956143,0,0,0,2023-10-03 22:35:00,2023,10,3,22,35,0,20231003,2,223500,356.68,358.3956777493606,358.7400144498613,356.74,56.09915198956351,False,False,False,False,False,False,False,False,False,False,356.74,455,223,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3566.675,-6.221477366153522,-7.023141161521991,8.818301749053163,8.818301749053163,14.23069973597644
457,2023-10-03 22:36:00,0.0,356.95,357.12,356.59,252289.0,90001508.0,358.358,18.1451612903222,10.62468886897661,8.376083405834164,15.121899795261502,0,0,0,2023-10-03 22:36:00,2023,10,3,22,36,0,20231003,2,223600,356.95,358.3956777493606,358.7400144498613,356.68,66.7657550535082,False,False,False,False,False,False,False,False,False,False,356.68,456,224,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3569.0249999999996,-5.642170180838093,-6.562817501294026,10.12712052501526,10.12712052501526,17.28813590571832
458,2023-10-03 22:37:00,0.0,356.77,356.99,356.67,181456.0,64760656.0,358.344,14.51612903225753,11.258753152794386,8.768635522841826,16.238988412699506,0,0,0,2023-10-03 22:37:00,2023,10,3,22,37,0,20231003,2,223700,356.77,358.3956777493606,358.7400144498613,356.95,58.83047844063752,False,False,False,False,False,False,False,False,False,False,356.95,457,224,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3568.0,-5.215794005106545,-6.113809669231532,9.878172305374857,9.878172305374857,16.15591397849416
459,2023-10-03 22:38:00,0.0,356.58,356.84,356.53,93390.0,33322603.0,358.336,10.685483870967236,11.407902451435834,9.155173562054236,15.913360230199036,0,0,0,2023-10-03 22:38:00,2023,10,3,22,38,0,20231003,2,223800,356.58,358.3956777493606,358.7400144498613,356.77,50.31847133757902,False,False,False,False,False,False,False,True,False,False,356.77,458,224,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3566.325,-4.97220596100442,-5.733275099822496,8.371760526998838,8.371760526998838,12.414874551970755
460,2023-10-03 22:39:00,0.0,356.21,356.56,356.12,166246.0,59247252.0,358.318,3.2258064516122746,10.604133479357333,9.416248677085362,12.979903083901277,0,0,0,2023-10-03 22:39:00,2023,10,3,22,39,0,20231003,2,223900,356.21,358.3956777493606,358.7400144498613,356.58,36.805555555554555,False,False,False,False,False,False,False,True,False,False,356.58,459,224,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3562.75,-5.041186186905179,-5.502578795516724,5.075318694726997,5.075318694726997,6.043906810035182
461,2023-10-03 22:40:00,0.0,356.04,356.39,355.97,187327.0,66698929.0,358.296,1.3888888888887636,9.57473228903916,9.526052944474111,9.672090978169255,0,0,0,2023-10-03 22:40:00,2023,10,3,22,40,0,20231003,2,224000,356.04,358.3956777493606,358.7400144498613,356.21,30.79619429143706,False,False,False,False,False,False,False,True,False,False,356.21,460,224,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3561.1000000000004,-5.197209502638543,-5.400789031223997,2.2393748144399943,2.2393748144399943,1.920549581839559
462,2023-10-03 22:41:00,0.0,356.5,356.5,355.99,163686.0,58352363.0,358.28,10.685483870967236,9.711263496172158,9.632615459524093,9.868559569468289,0,0,0,2023-10-03 22:41:00,2023,10,3,22,41,0,20231003,2,224100,356.5,358.3956777493606,358.7400144498613,356.04,48.66999168744802,False,False,False,False,False,False,False,False,False,False,356.04,461,225,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3563.725,-5.055875614923934,-5.28581789245731,2.529365052867128,2.529365052867128,6.058272173863177
463,2023-10-03 22:42:00,0.0,356.62,356.65,356.28,138737.0,49483345.0,358.268,13.429752066115302,10.18408705552291,9.778880683300128,10.994499799968477,0,0,0,2023-10-03 22:42:00,2023,10,3,22,42,0,20231003,2,224200,356.62,358.3956777493606,358.7400144498613,356.5,52.716210343329216,False,False,False,False,False,False,False,False,False,False,356.5,462,226,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3565.4249999999997,-4.754668019016208,-5.108767934643609,3.895099071901413,3.895099071901413,10.236175115207018
464,2023-10-03 22:43:00,0.0,356.31,356.76,356.26,138699.0,49459948.0,358.256,7.311827956988745,9.876277448555685,9.866837785143739,9.89515677537958,0,0,0,2023-10-03 22:43:00,2023,10,3,22,43,0,20231003,2,224300,356.31,358.3956777493606,358.7400144498613,356.62,43.6282467532466,False,False,False,False,False,False,False,True,False,False,356.62,463,226,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3564.1000000000004,-4.586000916862304,-4.934512262049841,3.833624797062912,3.833624797062912,8.395772885019799
465,2023-10-03 22:44:00,0.0,356.62,356.65,356.22,64718.0,23050182.0,358.249,14.069264069263737,10.424231916886612,10.0069279138811,11.258839922897636,0,0,0,2023-10-03 22:44:00,2023,10,3,22,44,0,20231003,2,224400,356.62,358.3956777493606,358.7400144498613,356.31,52.50861738797412,False,False,False,False,False,False,False,False,False,False,356.31,464,227,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3565.2749999999996,-4.3115393329430844,-4.726854619014256,4.568468146782889,4.568468146782889,12.041944017750101
466,2023-10-03 22:45:00,0.0,356.62,356.7,356.48,93120.0,33187182.0,358.24,14.317180616739703,10.932228382704471,10.18775682245638,12.42117150320065,0,0,0,2023-10-03 22:45:00,2023,10,3,22,45,0,20231003,2,224500,356.62,358.3956777493606,358.7400144498613,356.62,52.12489158716412,False,False,False,False,False,False,False,False,False,False,356.62,465,227,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3566.05,-3.9881047522003428,-4.480604663409618,5.417499023302032,5.417499023302032,13.504153154690414
467,2023-10-03 22:46:00,0.0,356.37,356.68,356.36,93675.0,33420150.0,358.233,10.928961748633354,10.921393138504664,10.336022304665748,12.092134806182496,0,0,0,2023-10-03 22:46:00,2023,10,3,22,46,0,20231003,2,224600,356.37,358.3956777493606,358.7400144498613,356.62,44.34121621621623,False,False,False,False,False,False,False,True,False,False,356.62,466,227,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3564.4500000000007,-3.8313037052967047,-4.264171010705314,4.7615403594947034,4.7615403594947034,9.783950617283569
468,2023-10-03 22:47:00,0.0,355.87,356.37,355.83,208606.0,74320010.0,358.212,1.0958904109594545,9.659233704459155,10.29659401138982,8.384513090597824,0,0,0,2023-10-03 22:47:00,2023,10,3,22,47,0,20231003,2,224700,355.87,358.3956777493606,358.7400144498613,356.37,32.55982596084106,False,False,False,False,False,False,False,True,False,False,356.37,467,227,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3559.8500000000004,-4.067592624898225,-4.198644882102951,1.4415748292519899,1.4415748292519899,3.4601267934602653
469,2023-10-03 22:48:00,0.0,355.94,356.05,355.74,235990.0,83978831.0,358.184,6.514657980455671,9.129131882530848,10.171865358734632,7.043664930123278,0,0,0,2023-10-03 22:48:00,2023,10,3,22,48,0,20231003,2,224800,355.94,358.3956777493606,358.7400144498613,355.87,34.755134281200334,False,False,False,False,False,False,False,False,False,False,355.87,468,228,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3559.175,-4.283204954822395,-4.226831573009433,-0.620107199942586,0.0,3.0524714648686686
470,2023-10-03 22:49:00,0.0,355.83,356.0,355.8,141385.0,50363413.0,358.17,3.333333333332421,8.271403620197587,9.93284819214433,4.948514476304098,0,0,0,2023-10-03 22:49:00,2023,10,3,22,49,0,20231003,2,224900,355.83,358.3956777493606,358.7400144498613,355.94,32.076271186440124,False,False,False,False,False,False,False,True,False,False,355.94,469,228,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3558.6499999999996,-4.46748998100702,-4.307051042341962,-1.7648283253156354,0.0,1.1748486084346474
471,2023-10-03 22:50:00,0.0,355.98,356.1,355.83,97314.0,34646012.0,358.16,9.090909090909483,8.221521969138527,9.693418354953895,5.277729197507789,0,0,0,2023-10-03 22:50:00,2023,10,3,22,50,0,20231003,2,225000,355.98,358.3956777493606,358.7400144498613,355.83,37.69539973202409,False,False,False,False,False,False,False,False,False,False,355.83,470,229,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3559.7249999999995,-4.487810206405356,-4.367304097029761,-1.3255672031315502,0.0,2.4140090664442555
472,2023-10-03 22:51:00,0.0,355.98,356.07,355.81,379362.0,135574119.0,358.145,9.090909090909483,8.201729516515435,9.46195968738269,5.681269174780926,0,0,0,2023-10-03 22:51:00,2023,10,3,22,51,0,20231003,2,225100,355.98,358.3956777493606,358.7400144498613,355.98,38.17708333333425,False,False,False,False,False,False,False,False,False,False,355.98,471,229,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3559.6,-4.478311366470734,-4.404306520176752,-0.8140533092338016,0.0,3.848875862043575
473,2023-10-03 22:52:00,0.0,355.67,355.98,355.64,160997.0,57242668.0,358.125,1.0948905109499802,7.257886843059181,9.132712013566634,3.508236502044273,0,0,0,2023-10-03 22:52:00,2023,10,3,22,52,0,20231003,2,225200,355.67,358.3956777493606,358.7400144498613,355.98,30.297126156844527,False,False,False,False,False,False,False,True,False,False,355.98,472,229,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3557.4,-4.622648537736495,-4.477087192696667,-1.601174795438114,0.0,2.07807975554402
474,2023-10-03 22:53:00,0.0,355.68,355.84,355.6,112096.0,39867361.0,358.111,2.8776978417260746,6.648738740294165,8.760661379486073,2.424893461910351,0,0,0,2023-10-03 22:53:00,2023,10,3,22,53,0,20231003,2,225300,355.68,358.3956777493606,358.7400144498613,355.67,29.931584948689167,False,False,False,False,False,False,False,False,False,False,355.67,473,230,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3557.0000000000005,-4.735846345226037,-4.56334024353979,-1.89756711854871,0.0,1.5667079201285112
475,2023-10-03 22:54:00,0.0,355.85,355.89,355.58,205653.0,72955456.0,358.078,9.642857142858483,6.950300433747712,8.465965654680055,3.9189699918830243,0,0,0,2023-10-03 22:54:00,2023,10,3,22,54,0,20231003,2,225400,355.85,358.3956777493606,358.7400144498613,355.68,37.95918367347045,False,False,False,False,False,False,False,False,False,False,355.68,474,231,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3557.925,-4.709382970501338,-4.612021152526973,-1.0709799977180143,0.0,4.0212677089456035
476,2023-10-03 22:55:00,0.0,355.8,355.94,355.74,150578.0,53541380.0,358.06,7.857142857143799,6.975172419059872,8.204827536751472,4.515862183676671,0,0,0,2023-10-03 22:55:00,2023,10,3,22,55,0,20231003,2,225500,355.8,358.3956777493606,358.7400144498613,355.85,34.61538461538552,False,False,False,False,False,False,False,True,False,False,355.85,475,231,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3558.2,-4.6259808719855755,-4.616674392346507,-0.10237127602975349,0.0,4.308969646557459
477,2023-10-03 22:56:00,0.0,355.64,356.0,355.64,164485.0,58521442.0,358.043,2.142857142857215,6.231856573684083,7.872437937067405,2.9506938469174386,0,0,0,2023-10-03 22:56:00,2023,10,3,22,56,0,20231003,2,225600,355.64,358.3956777493606,358.7400144498613,355.8,29.34491978609659,False,False,False,False,False,False,False,True,False,False,355.8,476,231,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3557.3,-4.597958107699014,-4.610435630797343,0.13725275408161597,0.13725275408161597,2.5204663986512763
478,2023-10-03 22:57:00,0.0,355.67,355.72,355.46,160876.0,57236346.0,358.026,7.191780821919015,6.190844744258601,7.563916916392556,3.4447003999906887,0,0,0,2023-10-03 22:57:00,2023,10,3,22,57,0,20231003,2,225700,355.67,358.3956777493606,358.7400144498613,355.64,31.587057010788172,False,False,False,False,False,False,False,False,False,False,355.64,477,232,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3556.3,-4.623491072825345,-4.6147874448066775,-0.0957399082053465,0.0,4.4890886414075375
479,2023-10-03 22:58:00,0.0,355.69,355.76,355.53,86782.0,30895653.0,358.018,9.019607843137928,6.4302943861871205,7.318604120219308,4.653674918122745,0,0,0,2023-10-03 22:58:00,2023,10,3,22,58,0,20231003,2,225800,355.69,358.3956777493606,358.7400144498613,355.67,32.67504488330424,False,False,False,False,False,False,False,False,False,False,355.67,478,233,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3556.6749999999997,-4.57424023588419,-4.601271708499182,0.29734619876490775,0.29734619876490775,6.290951999277375
480,2023-10-03 22:59:00,0.0,355.56,355.84,355.54,101770.0,36204441.0,358.007,4.2553191489370965,6.059976442289293,7.055718106578569,4.0684931137107405,0,0,0,2023-10-03 22:59:00,2023,10,3,22,59,0,20231003,2,225900,355.56,358.3956777493606,358.7400144498613,355.69,28.661275831088307,False,False,False,False,False,False,False,True,False,False,355.69,479,233,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3556.25,-4.533525353491768,-4.5786895901633775,0.496806603387701,0.496806603387701,4.405776077825699
481,2023-10-03 23:00:00,0.0,355.59,355.73,355.55,72507.0,25718688.0,357.996,7.182320441988691,6.137316534358971,6.838868400068185,4.734212802940542,0,0,0,2023-10-03 23:00:00,2023,10,3,23,0,0,20231003,2,230000,355.59,358.3956777493606,358.7400144498613,355.56,32.95099061522237,False,False,False,False,False,False,False,False,False,False,355.56,480,234,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,3556.1499999999996,-4.4721841395298725,-4.543187773285543,0.7810399713123735,0.7810399713123735,4.457711719820676
482,2023-10-03 23:01:00,0.0,355.58,355.58,355.37,179158.0,63654585.0,357.974,11.999999999998831,6.876323739302839,6.754352192911996,7.120266832084523,0,0,0,2023-10-03 23:01:00,2023,10,3,23,1,0,20231003,2,230100,355.58,358.3956777493606,358.7400144498613,355.59,33.541927409259955,False,False,False,False,False,False,False,True,False,False,355.59,481,234,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3555.2750000000005,-4.4611027981272855,-4.515826114899458,0.6019564844938934,0.6019564844938934,6.367303962449055
483,2023-10-03 23:02:00,0.0,355.45,355.72,355.4,175121.0,62313012.0,357.957,4.571428571427662,6.677834196913933,6.678733704617211,6.676035181507375,0,0,0,2023-10-03 23:02:00,2023,10,3,23,2,0,20231003,2,230200,355.45,358.3956777493606,358.7400144498613,355.58,25.700934579437956,False,False,False,False,False,False,False,True,False,False,355.58,482,234,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3555.05,-4.435015813662176,-4.488889347820364,0.59260887574007,0.59260887574007,3.9363921273548783
484,2023-10-03 23:03:00,0.0,355.1,355.46,355.08,174175.0,61913078.0,357.937,0.98039215686463,6.001502284700747,6.543418723191985,4.917669407718268,0,0,0,2023-10-03 23:03:00,2023,10,3,23,3,0,20231003,2,230300,355.1,358.3956777493606,358.7400144498613,355.45,14.732510288065326,False,False,False,False,False,False,False,True,False,False,355.45,483,234,0,0,,,False,False,0,0,,,False,False,False,False,0,0,,,False,False,0,0,,,False,True,False,False,0,0,,,3551.85,-4.6520147746769,-4.5432644901058765,-1.1962531302812565,0.0,1.4030373147672925
