date,开盘价,最高价,最低价,收盘价,成交金额(元),成交量(股),股票代码
2023/11/2 23:49,176.66,176.66,176.57,176.6,20440320,115680,AAPL
2023/11/2 23:50,176.62,176.63,176.57,176.59,15239424,86258,AAPL
2023/11/2 23:51,176.65,176.66,176.59,176.59,16628480,94084,AAPL
2023/11/2 23:52,176.6,176.6,176.57,176.6,12239104,69266,AAPL
2023/11/2 23:53,176.62,176.62,176.47,176.47,20858112,118118,AAPL
2023/11/2 23:54,176.5,176.52,176.46,176.51,16409088,93260,AAPL
2023/11/2 23:55,176.49,176.55,176.48,176.55,12525568,71158,AAPL
2023/11/2 23:56,176.54,176.57,176.54,176.55,11547648,65628,AAPL
2023/11/2 23:57,176.57,176.66,176.57,176.61,16436224,93222,AAPL
2023/11/2 23:58,176.59,176.65,176.59,176.65,16404992,93094,AAPL
2023/11/2 23:59,176.66,176.68,176.61,176.64,13489664,76444,AAPL
2023/11/2 0:00,176.72,176.8,176.72,176.8,18869248,106690,AAPL
2023/11/2 0:01,176.83,176.83,176.74,176.77,24583680,139026,AAPL
2023/11/2 0:02,176.78,176.78,176.65,176.65,13219840,74812,AAPL
2023/11/2 0:03,176.64,176.73,176.6,176.6,14852096,84136,AAPL
2023/11/2 0:04,176.56,176.58,176.54,176.57,11835392,67282,AAPL
2023/11/2 0:05,176.57,176.57,176.52,176.53,14464000,82154,AAPL
2023/11/2 0:06,176.54,176.59,176.51,176.59,12433920,70632,AAPL
2023/11/2 0:07,176.61,176.61,176.43,176.45,18427392,104688,AAPL
2023/11/2 0:08,176.48,176.61,176.41,176.61,31148032,176620,AAPL
2023/11/2 0:09,176.57,176.68,176.56,176.68,18223104,103336,AAPL
2023/11/2 0:10,176.67,176.7,176.67,176.7,8516608,48230,AAPL
2023/11/2 0:11,176.69,176.7,176.65,176.66,9320448,52766,AAPL
2023/11/2 0:12,176.65,176.74,176.65,176.74,12234240,69284,AAPL
2023/11/2 0:13,176.75,176.88,176.75,176.88,25698816,145292,AAPL
2023/11/2 0:14,176.89,176.91,176.87,176.88,17739264,100280,AAPL
2023/11/2 0:15,176.82,176.82,176.68,176.68,14855168,84078,AAPL
2023/11/2 0:16,176.66,176.66,176.61,176.62,17746432,100614,AAPL
2023/11/2 0:17,176.62,176.65,176.57,176.57,12062208,68456,AAPL
2023/11/2 0:18,176.47,176.5,176.45,176.49,15469056,87888,AAPL
2023/11/2 0:19,176.46,176.56,176.46,176.56,10829824,61556,AAPL
2023/11/2 0:20,176.6,176.62,176.6,176.6,13217280,75052,AAPL
2023/11/2 0:21,176.62,176.73,176.57,176.73,16121856,91374,AAPL
2023/11/2 0:22,176.74,176.86,176.74,176.86,18046976,102068,AAPL
2023/11/2 0:23,176.88,176.97,176.84,176.96,30365696,171564,AAPL
2023/11/2 0:24,176.96,176.97,176.91,176.96,23245312,131282,AAPL
2023/11/2 0:25,177,177.05,177,177.04,71532544,404128,AAPL
2023/11/2 0:26,177.01,177.01,176.88,176.94,24425472,138028,AAPL
2023/11/2 0:27,176.99,177.09,176.99,177.02,30192128,170504,AAPL
2023/11/2 0:28,176.98,176.99,176.94,176.97,14594048,82464,AAPL
2023/11/2 0:29,176.95,176.99,176.95,176.99,19388416,109572,AAPL
2023/11/2 0:30,177.01,177.01,176.98,176.98,17051648,96372,AAPL
2023/11/2 0:31,177.06,177.06,176.99,176.99,13218816,74664,AAPL
2023/11/2 0:32,176.98,176.98,176.91,176.91,23735296,134184,AAPL
2023/11/2 0:33,176.94,177.06,176.93,177.03,19890176,112428,AAPL
2023/11/2 0:34,177,177.06,177,177.04,19816960,111938,AAPL
2023/11/2 0:35,177.07,177.07,176.94,176.94,31458816,177696,AAPL
2023/11/2 0:36,176.96,177.02,176.96,176.98,15004160,84762,AAPL
2023/11/2 0:37,176.95,176.96,176.92,176.96,14354944,81176,AAPL
2023/11/2 0:38,176.93,176.93,176.86,176.86,16598528,93820,AAPL
2023/11/2 0:39,176.88,176.96,176.88,176.96,10961408,61976,AAPL
2023/11/2 0:40,176.97,177.1,176.97,177.05,24928256,140792,AAPL
2023/11/2 0:41,177.06,177.06,177.01,177.01,13084672,73936,AAPL
2023/11/2 0:42,177.04,177.06,177.04,177.04,11673088,65974,AAPL
2023/11/2 0:43,177.05,177.05,176.91,176.91,10084352,56978,AAPL
2023/11/2 0:44,176.91,176.96,176.9,176.92,99003904,559560,AAPL
2023/11/2 0:45,176.9,176.97,176.9,176.97,10594816,59892,AAPL
2023/11/2 0:46,176.99,177.03,176.98,177.03,15104512,85344,AAPL
2023/11/2 0:47,177.07,177.08,177.02,177.02,8352768,47228,AAPL
2023/11/2 0:48,176.97,177.03,176.97,177.01,9863168,55760,AAPL
2023/11/2 0:49,176.97,177.06,176.96,177.04,10845184,61320,AAPL
2023/11/2 0:50,177.02,177.08,177.02,177.08,29968384,169268,AAPL
2023/11/2 0:51,177.05,177.05,176.96,176.96,16278016,92036,AAPL
2023/11/2 0:52,177,177.13,176.98,177.13,15908352,89892,AAPL
2023/11/2 0:53,177.16,177.21,177.15,177.18,25154048,141988,AAPL
2023/11/2 0:54,177.21,177.29,177.21,177.29,22764032,128448,AAPL
2023/11/2 0:55,177.27,177.3,177.16,177.16,21376512,120638,AAPL
2023/11/2 0:56,177.26,177.26,177.19,177.21,20970496,118372,AAPL
2023/11/2 0:57,177.2,177.2,177.07,177.07,17220096,97276,AAPL
2023/11/2 0:58,177.06,177.12,177.06,177.12,12357120,69852,AAPL
2023/11/2 0:59,177.11,177.11,176.99,177.01,25351680,143210,AAPL
2023/11/2 1:00,176.96,176.99,176.96,176.98,12592128,71208,AAPL
2023/11/2 1:01,176.93,176.94,176.79,176.79,24348672,137646,AAPL
2023/11/2 1:02,176.84,176.84,176.78,176.84,14140416,80036,AAPL
2023/11/2 1:03,176.81,176.93,176.81,176.91,17699328,100090,AAPL
2023/11/2 1:04,176.92,176.93,176.87,176.89,8489472,48036,AAPL
2023/11/2 1:05,176.9,176.91,176.88,176.88,16871936,95392,AAPL
2023/11/2 1:06,176.88,176.92,176.88,176.88,9161216,51836,AAPL
2023/11/2 1:07,176.87,176.93,176.87,176.92,8780288,49672,AAPL
2023/11/2 1:08,176.94,176.97,176.93,176.94,13152256,74366,AAPL
2023/11/2 1:09,176.98,177.08,176.98,177.08,13185024,74518,AAPL
2023/11/2 1:10,177.08,177.12,177.05,177.12,15585792,88100,AAPL
2023/11/2 1:11,177.1,177.11,177.09,177.09,13620736,76912,AAPL
2023/11/2 1:12,177.09,177.1,177.05,177.1,18046976,101964,AAPL
2023/11/2 1:13,177.15,177.2,177.15,177.2,14409728,81376,AAPL
2023/11/2 1:14,177.18,177.18,177.13,177.13,14055424,79350,AAPL
2023/11/2 1:15,177.16,177.18,177.16,177.18,9688576,54742,AAPL
2023/11/2 1:16,177.22,177.24,177.2,177.21,15013888,84736,AAPL
2023/11/2 1:17,177.25,177.26,177.23,177.23,15296512,86320,AAPL
2023/11/2 1:18,177.24,177.24,177.11,177.11,20944896,118184,AAPL
2023/11/2 1:19,177.15,177.18,177.15,177.16,9704960,54832,AAPL
2023/11/2 1:20,177.19,177.19,177.13,177.13,9066496,51198,AAPL
2023/11/2 1:21,177.18,177.26,177.18,177.24,17497088,98802,AAPL
2023/11/2 1:22,177.19,177.22,177.18,177.19,18744320,105836,AAPL
2023/11/2 1:23,177.23,177.23,177.2,177.2,9322496,52612,AAPL
2023/11/2 1:24,177.19,177.19,177.16,177.18,11900928,67180,AAPL
2023/11/2 1:25,177.2,177.23,177.19,177.22,17077760,96356,AAPL
2023/11/2 1:26,177.18,177.23,177.15,177.22,16337408,92192,AAPL
2023/11/2 1:27,177.24,177.24,177.21,177.22,18439680,104012,AAPL
2023/11/2 1:28,177.22,177.26,177.22,177.22,10168832,57404,AAPL
2023/11/2 1:29,177.22,177.23,177.14,177.14,12829696,72432,AAPL
2023/11/2 1:30,177.15,177.15,177.09,177.1,20170240,113836,AAPL
2023/11/2 1:31,177.1,177.18,177.1,177.14,15220224,86068,AAPL
2023/11/2 1:32,177.21,177.28,177.21,177.28,17226240,97360,AAPL
2023/11/2 1:33,177.29,177.31,177.29,177.31,17389056,98184,AAPL
2023/11/2 1:34,177.27,177.27,177.22,177.24,11351552,64068,AAPL
2023/11/2 1:35,177.22,177.28,177.22,177.28,16847360,95148,AAPL
2023/11/2 1:36,177.26,177.26,177.19,177.22,11051520,62456,AAPL
2023/11/2 1:37,177.23,177.24,177.21,177.21,9708544,54844,AAPL
2023/11/2 1:38,177.24,177.26,177.23,177.23,9426432,53236,AAPL
2023/11/2 1:39,177.23,177.26,177.23,177.25,18684416,105448,AAPL
2023/11/2 1:40,177.29,177.33,177.28,177.28,18991104,107136,AAPL
2023/11/2 1:41,177.29,177.29,177.24,177.26,12321280,69520,AAPL
2023/11/2 1:42,177.26,177.28,177.24,177.24,10235904,57776,AAPL
2023/11/2 1:43,177.25,177.27,177.25,177.26,11644928,65720,AAPL
2023/11/2 1:44,177.3,177.3,177.2,177.2,11215872,63340,AAPL
2023/11/2 1:45,177.24,177.27,177.24,177.27,11253760,63512,AAPL
2023/11/2 1:46,177.27,177.27,177.21,177.21,10917376,61648,AAPL
2023/11/2 1:47,177.21,177.23,177.18,177.18,18542080,104696,AAPL
2023/11/2 1:48,177.2,177.22,177.2,177.22,9597952,54212,AAPL
2023/11/2 1:49,177.25,177.28,177.25,177.27,38403072,216716,AAPL
2023/11/2 1:50,177.27,177.32,177.27,177.27,15696384,88596,AAPL
2023/11/2 1:51,177.26,177.32,177.26,177.32,14995456,84612,AAPL
2023/11/2 1:52,177.37,177.37,177.34,177.35,23209984,130916,AAPL
2023/11/2 1:53,177.37,177.43,177.35,177.35,23389184,131908,AAPL
2023/11/2 1:54,177.4,177.42,177.36,177.42,15778816,89012,AAPL
2023/11/2 1:55,177.38,177.42,177.38,177.41,8286208,46780,AAPL
2023/11/2 1:56,177.41,177.46,177.39,177.46,37757952,212768,AAPL
2023/11/2 1:57,177.44,177.44,177.32,177.36,11306496,63788,AAPL
2023/11/2 1:58,177.33,177.33,177.25,177.25,17027584,96096,AAPL
2023/11/2 1:59,177.28,177.3,177.26,177.3,14979072,84516,AAPL
2023/11/2 2:00,177.28,177.31,177.26,177.31,11491840,64888,AAPL
2023/11/2 2:01,177.26,177.26,177.12,177.12,14749696,83236,AAPL
2023/11/2 2:02,177.15,177.22,177.15,177.22,19768320,111600,AAPL
2023/11/2 2:03,177.12,177.19,177.12,177.18,15074816,85128,AAPL
2023/11/2 2:04,177.19,177.25,177.17,177.21,15282176,86272,AAPL
2023/11/2 2:05,177.22,177.22,177.19,177.21,19011072,107328,AAPL
2023/11/2 2:06,177.2,177.21,177.16,177.18,9414144,53160,AAPL
2023/11/2 2:07,177.2,177.26,177.2,177.23,20628992,116404,AAPL
2023/11/2 2:08,177.26,177.28,177.24,177.28,11585024,65400,AAPL
2023/11/2 2:09,177.32,177.35,177.28,177.28,13637120,76980,AAPL
2023/11/2 2:10,177.23,177.3,177.23,177.27,17226240,97200,AAPL
2023/11/2 2:11,177.27,177.31,177.27,177.29,22433792,126512,AAPL
2023/11/2 2:12,177.28,177.32,177.25,177.32,12252160,69152,AAPL
2023/11/2 2:13,177.29,177.3,177.25,177.25,20473344,115480,AAPL
2023/11/2 2:14,177.19,177.31,177.19,177.21,62115840,350480,AAPL
2023/11/2 2:15,177.26,177.35,177.26,177.34,14859264,83888,AAPL
2023/11/2 2:16,177.35,177.4,177.35,177.39,17105920,96452,AAPL
2023/11/2 2:17,177.39,177.4,177.33,177.34,17948160,101212,AAPL
2023/11/2 2:18,177.37,177.4,177.35,177.38,16552448,93320,AAPL
2023/11/2 2:19,177.43,177.46,177.4,177.4,15506944,87436,AAPL
2023/11/2 2:20,177.4,177.42,177.37,177.41,14082560,79444,AAPL
2023/11/2 2:21,177.38,177.4,177.34,177.4,9823232,55432,AAPL
2023/11/2 2:22,177.39,177.41,177.38,177.38,15501824,87372,AAPL
2023/11/2 2:23,177.38,177.42,177.36,177.36,16417792,92572,AAPL
2023/11/2 2:24,177.38,177.39,177.32,177.32,13563392,76504,AAPL
2023/11/2 2:25,177.32,177.32,177.27,177.32,18899456,106588,AAPL
2023/11/2 2:26,177.35,177.36,177.32,177.32,14883328,83976,AAPL
2023/11/2 2:27,177.29,177.34,177.28,177.3,11962880,67476,AAPL
2023/11/2 2:28,177.3,177.3,177.24,177.24,14566400,82192,AAPL
2023/11/2 2:29,177.26,177.26,177.24,177.26,10187264,57484,AAPL
2023/11/2 2:30,177.27,177.32,177.27,177.31,14628352,82540,AAPL
2023/11/2 2:31,177.32,177.32,177.2,177.2,19936768,112476,AAPL
2023/11/2 2:32,177.25,177.27,177.21,177.27,17681920,99764,AAPL
2023/11/2 2:33,177.29,177.29,177.26,177.26,13676544,77184,AAPL
2023/11/2 2:34,177.25,177.29,177.25,177.28,14851072,83796,AAPL
2023/11/2 2:35,177.27,177.27,177.21,177.21,10176512,57476,AAPL
2023/11/2 2:36,177.24,177.29,177.24,177.29,9346560,52756,AAPL
2023/11/2 2:37,177.26,177.26,177.21,177.21,16016384,90320,AAPL
2023/11/2 2:38,177.23,177.35,177.23,177.35,18990592,107136,AAPL
2023/11/2 2:39,177.37,177.37,177.33,177.35,11584512,65360,AAPL
2023/11/2 2:40,177.35,177.35,177.3,177.32,9694208,54724,AAPL
2023/11/2 2:41,177.35,177.39,177.34,177.39,12143616,68504,AAPL
2023/11/2 2:42,177.39,177.4,177.38,177.4,14714368,83016,AAPL
2023/11/2 2:43,177.4,177.43,177.38,177.38,20116992,113420,AAPL
2023/11/2 2:44,177.37,177.4,177.34,177.4,9386496,52956,AAPL
2023/11/2 2:45,177.47,177.47,177.4,177.42,23458816,132364,AAPL
2023/11/2 2:46,177.42,177.42,177.39,177.42,12498432,70512,AAPL
2023/11/2 2:47,177.44,177.49,177.4,177.47,26088448,147004,AAPL
2023/11/2 2:48,177.48,177.48,177.42,177.42,15619584,88048,AAPL
2023/11/2 2:49,177.41,177.46,177.4,177.46,21501440,121244,AAPL
2023/11/2 2:50,177.44,177.44,177.41,177.43,15049728,85248,AAPL
2023/11/2 2:51,177.38,177.38,177.35,177.35,20988928,118452,AAPL
2023/11/2 2:52,177.34,177.35,177.34,177.34,7307264,41252,AAPL
2023/11/2 2:53,177.32,177.38,177.32,177.37,16042496,90464,AAPL
2023/11/2 2:54,177.4,177.42,177.39,177.41,13619712,76820,AAPL
2023/11/2 2:55,177.41,177.43,177.4,177.43,9125888,51472,AAPL
2023/11/2 2:56,177.43,177.49,177.43,177.47,21194240,119472,AAPL
2023/11/2 2:57,177.49,177.49,177.39,177.4,18823680,106132,AAPL
2023/11/2 2:58,177.4,177.43,177.36,177.43,12274176,69236,AAPL
2023/11/2 2:59,177.45,177.45,177.42,177.44,10357760,58404,AAPL
2023/11/2 3:00,177.44,177.46,177.44,177.46,14655488,82664,AAPL
2023/11/2 3:01,177.44,177.46,177.44,177.45,12828160,72308,AAPL
2023/11/2 3:02,177.44,177.44,177.4,177.4,9372672,52832,AAPL
2023/11/2 3:03,177.41,177.42,177.38,177.38,11126272,62728,AAPL
2023/11/2 3:04,177.39,177.45,177.36,177.41,44357120,250124,AAPL
2023/11/2 3:05,177.42,177.49,177.42,177.47,18053120,101740,AAPL
2023/11/2 3:06,177.48,177.49,177.47,177.47,39428096,222244,AAPL
2023/11/2 3:07,177.46,177.48,177.43,177.48,15857152,89372,AAPL
2023/11/2 3:08,177.49,177.49,177.47,177.49,27324928,154016,AAPL
2023/11/2 3:09,177.48,177.49,177.44,177.49,21171712,119332,AAPL
2023/11/2 3:10,177.5,177.5,177.46,177.48,17838592,100536,AAPL
2023/11/2 3:11,177.47,177.49,177.45,177.48,17789440,100260,AAPL
2023/11/2 3:12,177.49,177.49,177.45,177.45,24281600,136820,AAPL
2023/11/2 3:13,177.48,177.49,177.48,177.48,73807360,415828,AAPL
2023/11/2 3:14,177.49,177.51,177.49,177.51,21109760,119016,AAPL
2023/11/2 3:15,177.54,177.57,177.52,177.57,46569472,262288,AAPL
2023/11/2 3:16,177.55,177.55,177.52,177.54,18983936,106980,AAPL
2023/11/2 3:17,177.55,177.63,177.55,177.63,25089536,141388,AAPL
2023/11/2 3:18,177.65,177.65,177.63,177.65,54368256,306080,AAPL
2023/11/2 3:19,177.68,177.71,177.64,177.69,45009408,253360,AAPL
2023/11/2 3:20,177.65,177.66,177.61,177.66,30617088,172416,AAPL
2023/11/2 3:21,177.64,177.64,177.58,177.61,19323392,108880,AAPL
2023/11/2 3:22,177.57,177.62,177.57,177.62,20105728,113264,AAPL
2023/11/2 3:23,177.58,177.59,177.54,177.54,19499008,109848,AAPL
2023/11/2 3:24,177.51,177.52,177.49,177.49,26059264,146868,AAPL
2023/11/2 3:25,177.44,177.46,177.38,177.46,96967680,546332,AAPL
2023/11/2 3:26,177.48,177.54,177.42,177.42,37787648,212988,AAPL
2023/11/2 3:27,177.44,177.51,177.44,177.49,21031424,118548,AAPL
2023/11/2 3:28,177.48,177.49,177.47,177.48,20228608,114024,AAPL
2023/11/2 3:29,177.47,177.47,177.36,177.36,39608320,223268,AAPL
2023/11/2 3:30,177.35,177.35,177.26,177.26,24823296,139964,AAPL
2023/11/2 3:31,177.23,177.36,177.22,177.35,51305984,289392,AAPL
2023/11/2 3:32,177.29,177.3,177.29,177.3,22186496,125220,AAPL
2023/11/2 3:33,177.31,177.41,177.31,177.4,39269888,221364,AAPL
2023/11/2 3:34,177.37,177.46,177.37,177.46,57429504,323700,AAPL
2023/11/2 3:35,177.44,177.48,177.4,177.48,25573376,144156,AAPL
2023/11/2 3:36,177.46,177.49,177.46,177.49,44319232,249848,AAPL
2023/11/2 3:37,177.45,177.51,177.45,177.46,52944896,298592,AAPL
2023/11/2 3:38,177.44,177.47,177.41,177.44,32673792,184424,AAPL
2023/11/2 3:39,177.48,177.51,177.48,177.51,26852352,151616,AAPL
2023/11/2 3:40,177.49,177.54,177.49,177.5,25158656,141860,AAPL
2023/11/2 3:41,177.51,177.51,177.46,177.51,42468352,239616,AAPL
2023/11/2 3:42,177.46,177.46,177.39,177.39,35524608,200548,AAPL
2023/11/2 3:43,177.35,177.35,177.26,177.29,56636416,320004,AAPL
2023/11/2 3:44,177.31,177.31,177.29,177.29,36675584,207380,AAPL
2023/11/2 3:45,177.32,177.32,177.29,177.3,45604864,257756,AAPL
2023/11/2 3:46,177.28,177.28,177.21,177.21,38067200,215060,AAPL
2023/11/2 3:47,177.25,177.26,177.19,177.26,40800256,230540,AAPL
2023/11/2 3:48,177.23,177.4,177.23,177.4,40580096,229060,AAPL
2023/11/2 3:49,177.37,177.51,177.37,177.51,63265792,357008,AAPL
2023/11/2 3:50,177.43,177.48,177.38,177.38,58878976,332292,AAPL
2023/11/2 3:51,177.42,177.49,177.38,177.46,51908608,292916,AAPL
2023/11/2 3:52,177.44,177.44,177.32,177.37,69277696,391116,AAPL
2023/11/2 3:53,177.36,177.49,177.36,177.49,56116224,316744,AAPL
2023/11/2 3:54,177.5,177.58,177.5,177.55,75256832,424476,AAPL
2023/11/2 3:55,177.53,177.59,177.53,177.54,100478976,566456,AAPL
2023/11/2 3:56,177.49,177.55,177.49,177.54,72932352,411320,AAPL
2023/11/2 3:57,177.56,177.67,177.56,177.67,67212288,378844,AAPL
2023/11/2 3:58,177.58,177.61,177.57,177.58,77938688,439396,AAPL
2023/11/2 3:59,177.58,177.58,177.55,177.55,58211328,328264,AAPL
2023/11/2 4:00,177.58,181.26,169.78,177.57,3832903680,21799048,AAPL
2023/11/3 21:31,174.24,175.2,171.51,173.55,974011840,5595937,AAPL
2023/11/3 21:32,173.43,174.49,173.42,174.49,144961088,834170,AAPL
2023/11/3 21:33,174.6,174.99,174.6,174.85,163363456,934465,AAPL
2023/11/3 21:34,174.89,174.89,174.4,174.4,120677120,690956,AAPL
2023/11/3 21:35,174.57,174.98,174.57,174.62,100684800,576225,AAPL
2023/11/3 21:36,174.77,174.84,174.57,174.82,91611520,524462,AAPL
2023/11/3 21:37,174.83,174.83,174.5,174.57,71524608,409622,AAPL
2023/11/3 21:38,174.52,174.63,174.37,174.37,81770496,468767,AAPL
2023/11/3 21:39,174.78,174.78,174.45,174.45,70271104,402685,AAPL
2023/11/3 21:40,174.26,174.26,173.82,173.82,126620672,727466,AAPL
2023/11/3 21:41,174.02,174.43,174.02,174.43,77802752,446786,AAPL
2023/11/3 21:42,174.33,174.33,174.08,174.29,54825344,314715,AAPL
2023/11/3 21:43,174.51,174.66,174.36,174.66,58705664,336587,AAPL
2023/11/3 21:44,174.59,174.79,174.59,174.79,70364672,402895,AAPL
2023/11/3 21:45,174.93,175.46,174.93,175.46,132589824,757260,AAPL
2023/11/3 21:46,175.73,176.09,175.73,175.91,195508736,1111046,AAPL
2023/11/3 21:47,175.79,175.9,175.76,175.77,72060672,409038,AAPL
2023/11/3 21:48,175.62,175.79,175.62,175.79,73116672,415060,AAPL
2023/11/3 21:49,175.84,175.84,175.63,175.63,80030976,454154,AAPL
2023/11/3 21:50,175.53,175.58,175.41,175.58,88887040,505063,AAPL
2023/11/3 21:51,175.51,175.51,175.23,175.25,70716416,402318,AAPL
2023/11/3 21:52,175.37,175.62,175.37,175.58,56193792,318943,AAPL
2023/11/3 21:53,175.63,175.99,175.61,175.61,108713472,616988,AAPL
2023/11/3 21:54,175.61,175.61,175.26,175.49,79363840,451184,AAPL
2023/11/3 21:55,175.57,175.64,175.52,175.52,71697408,407040,AAPL
2023/11/3 21:56,175.68,175.8,175.68,175.79,52076800,295084,AAPL
2023/11/3 21:57,176.01,176.3,175.96,176.18,134893312,764636,AAPL
2023/11/3 21:58,176.09,176.09,175.77,175.8,87132160,494188,AAPL
2023/11/3 21:59,175.74,175.74,175.55,175.55,61770240,350498,AAPL
2023/11/3 22:00,175.57,175.57,175.35,175.35,87104256,494972,AAPL
2023/11/3 22:01,175.6,175.66,175.29,175.29,87733248,498458,AAPL
2023/11/3 22:02,175.42,175.59,175.4,175.59,43694848,247908,AAPL
2023/11/3 22:03,175.57,175.63,175.22,175.31,65393920,371536,AAPL
2023/11/3 22:04,175.24,175.33,175.11,175.33,56250112,320144,AAPL
2023/11/3 22:05,175.35,175.42,175.04,175.1,57332992,325994,AAPL
2023/11/3 22:06,175.06,175.12,175.06,175.1,49609472,282502,AAPL
2023/11/3 22:07,175.05,175.1,175.05,175.08,38987264,221680,AAPL
2023/11/3 22:08,174.92,175.04,174.89,175.04,66396416,378560,AAPL
2023/11/3 22:09,175.14,175.16,175,175,35174400,200014,AAPL
2023/11/3 22:10,175,175.07,175,175.07,40092160,228300,AAPL
2023/11/3 22:11,175.02,175.02,174.92,174.92,40536320,230934,AAPL
2023/11/3 22:12,174.93,174.99,174.87,174.99,39443200,224968,AAPL
2023/11/3 22:13,175.04,175.04,174.85,174.92,43025664,247462,AAPL
2023/11/3 22:14,174.88,174.88,174.69,174.82,45249536,260542,AAPL
2023/11/3 22:15,174.87,174.96,174.76,174.76,37608448,217142,AAPL
2023/11/3 22:16,174.71,174.84,174.68,174.68,45482496,262638,AAPL
2023/11/3 22:17,174.68,175.13,174.59,175.13,59736064,343988,AAPL
2023/11/3 22:18,175.14,175.14,174.88,174.88,71500800,410462,AAPL
2023/11/3 22:19,174.85,175.09,174.85,175.06,38402048,221272,AAPL
2023/11/3 22:20,175.01,175.08,174.88,175.06,30177792,175066,AAPL
2023/11/3 22:21,175.12,175.12,174.87,174.9,29726208,171988,AAPL
2023/11/3 22:22,174.93,174.93,174.82,174.87,23809536,138856,AAPL
2023/11/3 22:23,174.93,174.97,174.91,174.94,26761728,155610,AAPL
2023/11/3 22:24,174.96,174.96,174.85,174.85,27715584,161282,AAPL
2023/11/3 22:25,174.99,175.05,174.94,174.99,28303872,163912,AAPL
2023/11/3 22:26,174.97,174.98,174.94,174.96,13892096,80928,AAPL
2023/11/3 22:27,174.94,174.94,174.73,174.74,35547136,204858,AAPL
2023/11/3 22:28,174.7,174.77,174.52,174.55,68973568,397410,AAPL
2023/11/3 22:29,174.46,174.64,174.46,174.6,45931520,265096,AAPL
2023/11/3 22:30,174.6,174.68,174.54,174.62,33560064,194840,AAPL
2023/11/3 22:31,174.68,174.93,174.68,174.93,41788928,241704,AAPL
2023/11/3 22:32,174.92,175.05,174.9,175.05,30030336,174392,AAPL
2023/11/3 22:33,175.17,175.33,175.17,175.29,65680896,378060,AAPL
2023/11/3 22:34,175.14,175.15,175.06,175.15,30139392,174240,AAPL
2023/11/3 22:35,175.07,175.07,174.89,174.92,41947648,242620,AAPL
2023/11/3 22:36,175.16,175.29,175.16,175.29,40134144,231636,AAPL
2023/11/3 22:37,175.29,175.43,175.29,175.38,52119040,299076,AAPL
2023/11/3 22:38,175.41,175.64,175.41,175.64,51610112,296224,AAPL
2023/11/3 22:39,175.66,175.8,175.66,175.8,43062784,247058,AAPL
2023/11/3 22:40,175.76,175.79,175.68,175.79,40088576,228462,AAPL
2023/11/3 22:41,175.74,175.77,175.6,175.7,35392512,201880,AAPL
2023/11/3 22:42,175.66,175.74,175.66,175.74,21968896,125272,AAPL
2023/11/3 22:43,175.71,175.82,175.62,175.66,38446080,219220,AAPL
2023/11/3 22:44,175.6,175.6,175.49,175.51,23803392,135828,AAPL
2023/11/3 22:45,175.53,175.53,175.41,175.41,29603840,169022,AAPL
2023/11/3 22:46,175.45,175.45,175.34,175.39,25440768,145258,AAPL
2023/11/3 22:47,175.45,175.65,175.45,175.59,29888000,170532,AAPL
2023/11/3 22:48,175.52,175.88,175.52,175.86,42711040,243410,AAPL
2023/11/3 22:49,175.79,175.79,175.69,175.73,19219456,109610,AAPL
2023/11/3 22:50,175.7,175.72,175.62,175.72,21434368,122220,AAPL
2023/11/3 22:51,175.79,175.79,175.74,175.75,47694336,271692,AAPL
2023/11/3 22:52,175.74,175.74,175.52,175.54,23650816,134936,AAPL
2023/11/3 22:53,175.54,175.59,175.35,175.35,25054208,143026,AAPL
2023/11/3 22:54,175.45,175.46,175.42,175.42,23512064,134218,AAPL
2023/11/3 22:55,175.43,175.43,175.32,175.41,33201664,189646,AAPL
2023/11/3 22:56,175.44,175.68,175.44,175.68,29910016,170670,AAPL
2023/11/3 22:57,175.71,175.71,175.64,175.67,23717376,135216,AAPL
2023/11/3 22:58,175.61,175.67,175.61,175.67,29140992,166180,AAPL
2023/11/3 22:59,175.67,175.72,175.66,175.72,31078400,177128,AAPL
2023/11/3 23:00,175.74,175.76,175.65,175.74,29078016,165668,AAPL
2023/11/3 23:01,175.73,175.73,175.63,175.67,32423424,184760,AAPL
2023/11/3 23:02,175.65,175.67,175.55,175.6,17853952,101924,AAPL
2023/11/3 23:03,175.56,175.57,175.52,175.52,13028352,74448,AAPL
2023/11/3 23:04,175.52,175.58,175.52,175.58,13016576,74372,AAPL
2023/11/3 23:05,175.57,175.57,175.36,175.36,51035136,291156,AAPL
2023/11/3 23:06,175.3,175.5,175.3,175.5,26321920,150372,AAPL
2023/11/3 23:07,175.46,175.48,175.38,175.48,12900864,73752,AAPL
2023/11/3 23:08,175.46,175.55,175.46,175.5,13946880,79628,AAPL
2023/11/3 23:09,175.44,175.52,175.44,175.44,16260608,92900,AAPL
2023/11/3 23:10,175.33,175.35,175.29,175.33,24862720,142064,AAPL
2023/11/3 23:11,175.28,175.28,175.14,175.14,28978176,165660,AAPL
2023/11/3 23:12,175.14,175.31,175.14,175.31,26739712,152876,AAPL
2023/11/3 23:13,175.34,175.4,175.34,175.4,25268736,144320,AAPL
2023/11/3 23:14,175.43,175.43,175.33,175.33,13776896,78696,AAPL
2023/11/3 23:15,175.36,175.37,175.25,175.25,16445440,94024,AAPL
2023/11/3 23:16,175.29,175.35,175.28,175.28,16316928,93296,AAPL
