,dt,open,close,high,low,vol,cje,zxj,Code,JW_5,JW_30,DI_5min,DING_5min,DI_30min,DING_30min,volume,icon_1,icon_2,icon_11,icon_12,icon_13,icon_34,icon_35,icon_38,icon_39,icon_41,buy_signal,sell_signal
4369,2023-01-19 23:51:00,126.31,126.41,126.41,126.31,423412,423412,423412,分时图,68.76717930954203,55.49755041323317,0,0,0,0,423412,0,0,0,0,0,0,0,0,0,0,0,0
4370,2023-01-19 23:52:00,126.39,126.32,126.53,126.32,420620,420620,420620,分时图,59.82208000354963,55.49755041323317,0,0,0,0,420620,0,0,0,0,0,0,0,0,0,0,0,0
4371,2023-01-19 23:53:00,126.32,126.14,126.32,126.1,618036,618036,618036,分时图,59.82208000354963,55.49755041323317,0,0,0,0,618036,0,0,0,0,0,0,0,0,0,0,0,0
4372,2023-01-19 23:54:00,126.09,126.2,126.2,126.02,522360,522360,522360,分时图,59.82208000354963,55.49755041323317,0,0,0,0,522360,0,0,0,0,0,0,0,0,0,0,0,0
4373,2023-01-19 23:55:00,126.04,125.85,126.04,125.85,689964,689964,689964,分时图,59.82208000354963,55.49755041323317,0,0,0,0,689964,0,0,0,0,0,0,0,0,0,0,0,0
4374,2023-01-19 23:56:00,125.93,125.79,125.93,125.7,651976,651976,651976,分时图,59.82208000354963,55.49755041323317,0,0,0,0,651976,0,0,0,0,0,0,0,0,0,0,0,0
4375,2023-01-19 23:57:00,125.74,125.71,125.74,125.68,436760,436760,436760,分时图,52.26702845699967,55.49755041323317,0,0,0,0,436760,0,0,0,0,0,0,0,0,0,0,0,0
4376,2023-01-19 23:58:00,125.7,125.95,125.95,125.7,604604,604604,604604,分时图,52.26702845699967,55.49755041323317,0,0,0,0,604604,0,0,0,0,0,0,0,0,0,0,0,0
4377,2023-01-19 23:59:00,125.85,125.74,125.86,125.74,373580,373580,373580,分时图,52.26702845699967,55.49755041323317,0,0,0,0,373580,0,0,0,0,0,0,0,0,0,0,0,0
4378,2023-01-19 00:00:00,125.81,125.88,125.96,125.81,479504,479504,479504,分时图,52.26702845699967,55.49755041323317,0,0,0,0,479504,0,0,0,0,0,0,0,0,0,0,0,0
4379,2023-01-19 00:01:00,125.77,125.9,125.9,125.73,550268,550268,550268,分时图,52.26702845699967,55.49755041323317,0,0,0,0,550268,0,0,0,0,0,0,0,0,0,0,0,0
4380,2023-01-19 00:02:00,125.91,126.18,126.18,125.91,649680,649680,649680,分时图,46.008276818680386,52.01983951198093,0,0,0,0,649680,0,0,0,0,0,0,0,0,0,0,0,0
4381,2023-01-19 00:03:00,126.15,125.99,126.15,125.93,424048,424048,424048,分时图,46.008276818680386,52.01983951198093,0,0,0,0,424048,0,0,0,0,0,0,0,0,0,0,0,0
4382,2023-01-19 00:04:00,125.98,125.89,126.17,125.89,594104,594104,594104,分时图,46.008276818680386,52.01983951198093,0,0,0,0,594104,0,0,0,0,0,0,0,0,0,0,0,0
4383,2023-01-19 00:05:00,125.71,125.98,125.98,125.71,386584,386584,386584,分时图,46.008276818680386,52.01983951198093,0,0,0,0,386584,0,0,0,0,0,0,0,0,0,0,0,0
4384,2023-01-19 00:06:00,126.01,126.02,126.07,125.94,436376,436376,436376,分时图,46.008276818680386,52.01983951198093,0,0,0,0,436376,0,0,0,0,0,0,0,0,0,0,0,0
4385,2023-01-19 00:07:00,125.95,125.83,125.96,125.79,404576,404576,404576,分时图,42.15638312210018,52.01983951198093,0,0,0,0,404576,0,0,0,0,0,0,0,0,0,0,0,0
4386,2023-01-19 00:08:00,125.93,126.15,126.15,125.93,395424,395424,395424,分时图,42.15638312210018,52.01983951198093,0,0,0,0,395424,0,0,0,0,0,0,0,0,0,0,0,0
4387,2023-01-19 00:09:00,126.09,126.33,126.33,125.95,382968,382968,382968,分时图,42.15638312210018,52.01983951198093,0,0,0,0,382968,0,0,0,0,0,0,0,0,0,0,0,0
4388,2023-01-19 00:10:00,126.18,126.22,126.25,126.06,427768,427768,427768,分时图,42.15638312210018,52.01983951198093,0,0,0,0,427768,0,0,0,0,0,0,0,0,0,0,0,0
4389,2023-01-19 00:11:00,126.18,126.44,126.44,126.18,495024,495024,495024,分时图,42.15638312210018,52.01983951198093,0,0,0,0,495024,0,0,0,0,0,0,0,0,0,0,0,0
4390,2023-01-19 00:12:00,126.44,126.39,126.45,126.31,608496,608496,608496,分时图,37.28026068809204,52.01983951198093,0,0,0,0,608496,0,0,0,0,0,0,0,0,0,0,0,0
4391,2023-01-19 00:13:00,126.35,126.37,126.49,126.35,386080,386080,386080,分时图,37.28026068809204,52.01983951198093,0,0,0,0,386080,0,0,0,0,0,0,0,0,0,0,0,0
4392,2023-01-19 00:14:00,126.31,126.5,126.52,126.31,409944,409944,409944,分时图,37.28026068809204,52.01983951198093,0,0,0,0,409944,0,0,0,0,0,0,0,0,0,0,0,0
4393,2023-01-19 00:15:00,126.45,126.18,126.45,126.09,588216,588216,588216,分时图,37.28026068809204,52.01983951198093,0,0,0,0,588216,0,0,0,0,0,0,0,0,0,0,0,0
4394,2023-01-19 00:16:00,126.09,126.09,126.1,126.03,339872,339872,339872,分时图,37.28026068809204,52.01983951198093,0,0,0,0,339872,0,0,0,0,0,0,0,0,0,0,0,0
4395,2023-01-19 00:17:00,126.1,126.34,126.37,126.01,509048,509048,509048,分时图,31.623825657230938,52.01983951198093,0,0,0,0,509048,0,0,0,0,0,0,0,0,0,0,0,0
4396,2023-01-19 00:18:00,126.36,126.32,126.36,126.27,310768,310768,310768,分时图,31.623825657230938,52.01983951198093,0,0,0,0,310768,0,0,0,0,0,0,0,0,0,0,0,0
4397,2023-01-19 00:19:00,126.38,125.86,126.38,125.86,499520,499520,499520,分时图,31.623825657230938,52.01983951198093,0,0,0,0,499520,0,0,0,0,0,0,0,0,0,0,0,0
4398,2023-01-19 00:20:00,125.98,125.87,125.98,125.77,505832,505832,505832,分时图,31.623825657230938,52.01983951198093,0,0,0,0,505832,0,0,0,0,0,0,0,0,0,0,0,0
4399,2023-01-19 00:21:00,125.84,125.77,125.84,125.74,364160,364160,364160,分时图,31.623825657230938,52.01983951198093,0,0,0,0,364160,0,0,0,0,0,0,0,0,0,0,0,0
4400,2023-01-19 00:22:00,125.75,125.54,125.86,125.54,458112,458112,458112,分时图,25.94250098758964,52.01983951198093,0,0,0,0,458112,0,0,0,0,0,0,0,0,0,0,0,0
4401,2023-01-19 00:23:00,125.46,125.61,125.61,125.41,805192,805192,805192,分时图,25.94250098758964,52.01983951198093,0,0,0,0,805192,0,0,0,0,0,0,0,0,0,0,0,0
4402,2023-01-19 00:24:00,125.63,125.46,125.63,125.46,367592,367592,367592,分时图,25.94250098758964,52.01983951198093,0,0,0,0,367592,0,0,0,0,0,0,0,0,0,0,0,0
4403,2023-01-19 00:25:00,125.48,125.47,125.48,125.4,397904,397904,397904,分时图,25.94250098758964,52.01983951198093,0,0,0,0,397904,0,0,0,0,0,0,0,0,0,0,0,0
4404,2023-01-19 00:26:00,125.45,125.61,125.64,125.45,458760,458760,458760,分时图,25.94250098758964,52.01983951198093,0,0,0,0,458760,0,0,0,0,0,0,0,0,0,0,0,0
4405,2023-01-19 00:27:00,125.52,125.48,125.52,125.42,319752,319752,319752,分时图,20.10977387719926,52.01983951198093,0,0,0,0,319752,0,0,0,0,0,0,0,0,0,0,0,0
4406,2023-01-19 00:28:00,125.41,125.4,125.45,125.39,246848,246848,246848,分时图,20.10977387719926,52.01983951198093,0,0,0,0,246848,0,0,0,0,0,0,0,0,0,0,0,0
4407,2023-01-19 00:29:00,125.43,125.17,125.53,125.17,737688,737688,737688,分时图,20.10977387719926,52.01983951198093,0,0,0,0,737688,0,0,0,0,0,0,0,0,0,0,0,0
4408,2023-01-19 00:30:00,125.15,125.2,125.39,125.15,520192,520192,520192,分时图,20.10977387719926,52.01983951198093,0,0,0,0,520192,0,0,0,0,0,0,0,0,0,0,0,0
4409,2023-01-19 00:31:00,125.32,125.29,125.32,125.15,273784,273784,273784,分时图,20.10977387719926,52.01983951198093,0,0,0,0,273784,0,0,0,0,0,0,0,0,0,0,0,0
4410,2023-01-19 00:32:00,125.29,125.36,125.36,125.25,374768,374768,374768,分时图,14.390424102628486,49.31620465498506,0,0,0,0,374768,0,0,0,0,0,0,0,0,0,0,0,0
4411,2023-01-19 00:33:00,125.3,125.39,125.39,125.3,313888,313888,313888,分时图,14.390424102628486,49.31620465498506,0,0,0,0,313888,0,0,0,0,0,0,0,0,0,0,0,0
4412,2023-01-19 00:34:00,125.33,124.75,125.33,124.75,1296496,1296496,1296496,分时图,14.390424102628486,49.31620465498506,0,0,0,0,1296496,0,0,0,0,0,0,0,0,0,0,0,0
4413,2023-01-19 00:35:00,124.84,124.76,124.84,124.5,798848,798848,798848,分时图,14.390424102628486,49.31620465498506,0,0,0,0,798848,0,0,0,0,0,0,0,0,0,0,0,0
4414,2023-01-19 00:36:00,124.67,124.47,124.72,124.47,479904,479904,479904,分时图,14.390424102628486,49.31620465498506,0,0,0,0,479904,0,0,0,0,0,0,0,0,0,0,0,0
4415,2023-01-19 00:37:00,124.47,124.65,124.75,124.47,540128,540128,540128,分时图,10.117153342206393,49.31620465498506,0,0,0,0,540128,0,0,0,0,0,0,0,0,0,0,0,0
4416,2023-01-19 00:38:00,124.65,124.72,124.87,124.65,416704,416704,416704,分时图,10.117153342206393,49.31620465498506,0,0,0,0,416704,0,0,0,0,0,0,0,0,0,0,0,0
4417,2023-01-19 00:39:00,124.69,124.79,124.79,124.68,294680,294680,294680,分时图,10.117153342206393,49.31620465498506,0,0,0,0,294680,0,0,0,0,0,0,0,0,0,0,0,0
4418,2023-01-19 00:40:00,124.67,124.83,124.83,124.5,542488,542488,542488,分时图,10.117153342206393,49.31620465498506,0,0,0,0,542488,0,0,0,0,0,0,0,0,0,0,0,0
4419,2023-01-19 00:41:00,124.9,124.69,124.96,124.69,614368,614368,614368,分时图,10.117153342206393,49.31620465498506,0,0,0,0,614368,0,0,0,0,0,0,0,0,0,0,0,0
4420,2023-01-19 00:42:00,124.73,124.77,124.77,124.73,161352,161352,161352,分时图,6.8233640438382395,49.31620465498506,0,0,0,0,161352,0,0,0,0,0,0,0,0,0,0,0,0
4421,2023-01-19 00:43:00,124.97,124.87,124.97,124.87,338320,338320,338320,分时图,6.8233640438382395,49.31620465498506,0,0,0,0,338320,0,0,0,0,0,0,0,0,0,0,0,0
4422,2023-01-19 00:44:00,124.77,124.43,124.77,124.43,675456,675456,675456,分时图,6.8233640438382395,49.31620465498506,0,0,0,0,675456,0,0,0,0,0,0,0,0,0,0,0,0
4423,2023-01-19 00:45:00,124.43,124.34,124.43,124.31,423912,423912,423912,分时图,6.8233640438382395,49.31620465498506,0,0,0,0,423912,0,0,0,0,0,0,0,0,0,0,0,0
4424,2023-01-19 00:46:00,124.5,124.67,124.7,124.43,432144,432144,432144,分时图,6.8233640438382395,49.31620465498506,0,0,0,0,432144,0,0,0,0,0,0,0,0,0,0,0,0
4425,2023-01-19 00:47:00,124.82,124.74,124.91,124.67,486208,486208,486208,分时图,6.2729878751601404,49.31620465498506,0,0,0,0,486208,0,0,0,0,0,0,0,0,0,0,0,0
4426,2023-01-19 00:48:00,124.75,124.71,124.8,124.66,256256,256256,256256,分时图,6.2729878751601404,49.31620465498506,0,0,0,0,256256,0,0,0,0,0,0,0,0,0,0,0,0
4427,2023-01-19 00:49:00,124.7,124.97,124.98,124.7,352544,352544,352544,分时图,6.2729878751601404,49.31620465498506,0,0,0,0,352544,0,0,0,0,0,0,0,0,0,0,0,0
4428,2023-01-19 00:50:00,124.95,125.18,125.26,124.95,745280,745280,745280,分时图,6.2729878751601404,49.31620465498506,0,0,0,0,745280,0,0,0,0,0,0,0,0,0,0,0,0
4429,2023-01-19 00:51:00,125.21,125.35,125.4,125.21,590504,590504,590504,分时图,6.2729878751601404,49.31620465498506,0,0,0,0,590504,0,0,0,0,0,0,0,0,0,0,0,0
4430,2023-01-19 00:52:00,125.43,125.49,125.57,125.43,458184,458184,458184,分时图,6.906145323698254,49.31620465498506,0,0,0,0,458184,0,0,0,0,0,0,0,0,0,0,0,0
4431,2023-01-19 00:53:00,125.54,125.76,125.76,125.52,324392,324392,324392,分时图,6.906145323698254,49.31620465498506,0,0,0,0,324392,0,0,0,0,0,0,0,0,0,0,0,0
4432,2023-01-19 00:54:00,125.69,125.64,125.94,125.6,949552,949552,949552,分时图,6.906145323698254,49.31620465498506,0,0,0,0,949552,0,0,0,0,0,0,0,0,0,0,0,0
4433,2023-01-19 00:55:00,125.76,125.76,125.76,125.61,387416,387416,387416,分时图,6.906145323698254,49.31620465498506,0,0,0,0,387416,0,0,0,0,0,0,0,0,0,0,0,0
4434,2023-01-19 00:56:00,125.88,125.66,125.88,125.66,510936,510936,510936,分时图,6.906145323698254,49.31620465498506,0,0,0,0,510936,0,0,0,0,0,0,0,0,0,0,0,0
4435,2023-01-19 00:57:00,125.71,125.57,125.72,125.52,372328,372328,372328,分时图,7.670652626636951,49.31620465498506,0,0,0,0,372328,0,0,0,0,0,0,0,0,0,0,0,0
4436,2023-01-19 00:58:00,125.5,125.29,125.6,125.29,538432,538432,538432,分时图,7.670652626636951,49.31620465498506,0,0,0,0,538432,0,0,0,0,0,0,0,0,0,0,0,0
4437,2023-01-19 00:59:00,125.42,125.39,125.43,125.39,229808,229808,229808,分时图,7.670652626636951,49.31620465498506,0,0,0,0,229808,0,0,0,0,0,0,0,0,0,0,0,0
4438,2023-01-19 01:00:00,125.36,125.66,125.66,125.33,293736,293736,293736,分时图,7.670652626636951,49.31620465498506,0,0,0,0,293736,0,0,0,0,0,0,0,0,0,0,0,0
4439,2023-01-19 01:01:00,125.62,125.7,125.7,125.62,453000,453000,453000,分时图,7.670652626636951,49.31620465498506,0,0,0,0,453000,0,0,0,0,0,0,0,0,0,0,0,0
4440,2023-01-19 01:02:00,125.86,125.83,125.9,125.83,414064,414064,414064,分时图,8.71999196076105,47.01957412226517,0,0,0,0,414064,0,0,0,0,0,0,0,0,0,0,0,0
4441,2023-01-19 01:03:00,125.75,125.69,125.75,125.61,406536,406536,406536,分时图,8.71999196076105,47.01957412226517,0,0,0,0,406536,0,0,0,0,0,0,0,0,0,0,0,0
4442,2023-01-19 01:04:00,125.67,125.58,125.69,125.58,277504,277504,277504,分时图,8.71999196076105,47.01957412226517,0,0,0,0,277504,0,0,0,0,0,0,0,0,0,0,0,0
4443,2023-01-19 01:05:00,125.45,125.49,125.59,125.45,349008,349008,349008,分时图,8.71999196076105,47.01957412226517,0,0,0,0,349008,0,0,0,0,0,0,0,0,0,0,0,0
4444,2023-01-19 01:06:00,125.44,125.79,125.81,125.44,411424,411424,411424,分时图,8.71999196076105,47.01957412226517,0,0,0,0,411424,0,0,0,0,0,0,0,0,0,0,0,0
4445,2023-01-19 01:07:00,125.77,125.55,125.77,125.55,305624,305624,305624,分时图,8.177073625962876,47.01957412226517,0,0,0,0,305624,0,0,0,0,0,0,0,0,0,0,0,0
4446,2023-01-19 01:08:00,125.6,125.3,125.63,125.3,461872,461872,461872,分时图,8.177073625962876,47.01957412226517,0,0,0,0,461872,0,0,0,0,0,0,0,0,0,0,0,0
4447,2023-01-19 01:09:00,125.33,125.1,125.41,125.07,471912,471912,471912,分时图,8.177073625962876,47.01957412226517,0,0,0,0,471912,0,0,0,0,0,0,0,0,0,0,0,0
4448,2023-01-19 01:10:00,125.08,125.19,125.19,125.08,254360,254360,254360,分时图,8.177073625962876,47.01957412226517,0,0,0,0,254360,0,0,0,0,0,0,0,0,0,0,0,0
4449,2023-01-19 01:11:00,125.35,125.34,125.38,125.34,302368,302368,302368,分时图,8.177073625962876,47.01957412226517,0,0,0,0,302368,0,0,0,0,0,0,0,0,0,0,0,0
4450,2023-01-19 01:12:00,125.35,125.3,125.35,125.21,137080,137080,137080,分时图,10.03604285089952,47.01957412226517,0,0,0,0,137080,0,0,0,0,0,0,0,0,0,0,0,0
4451,2023-01-19 01:13:00,125.4,125.6,125.6,125.34,333296,333296,333296,分时图,10.03604285089952,47.01957412226517,0,0,0,0,333296,0,0,0,0,0,0,0,0,0,0,0,0
4452,2023-01-19 01:14:00,125.51,125.69,125.72,125.51,336720,336720,336720,分时图,10.03604285089952,47.01957412226517,0,0,0,0,336720,0,0,0,0,0,0,0,0,0,0,0,0
4453,2023-01-19 01:15:00,125.68,126.17,126.17,125.68,657904,657904,657904,分时图,10.03604285089952,47.01957412226517,0,0,0,0,657904,0,0,0,0,0,0,0,0,0,0,0,0
4454,2023-01-19 01:16:00,126.02,126.01,126.18,126.01,450328,450328,450328,分时图,10.03604285089952,47.01957412226517,0,0,0,0,450328,0,0,0,0,0,0,0,0,0,0,0,0
4455,2023-01-19 01:17:00,126.07,126.07,126.07,126.01,281712,281712,281712,分时图,11.404457756713327,47.01957412226517,0,0,0,0,281712,0,0,0,0,0,0,0,0,0,0,0,0
4456,2023-01-19 01:18:00,126.07,126.07,126.17,126.07,411952,411952,411952,分时图,11.404457756713327,47.01957412226517,0,0,0,0,411952,0,0,0,0,0,0,0,0,0,0,0,0
4457,2023-01-19 01:19:00,126.03,126.29,126.29,126.03,403856,403856,403856,分时图,11.404457756713327,47.01957412226517,0,0,0,0,403856,0,0,0,0,0,0,0,0,0,0,0,0
4458,2023-01-19 01:20:00,126.19,126.13,126.25,126.09,323016,323016,323016,分时图,11.404457756713327,47.01957412226517,0,0,0,0,323016,0,0,0,0,0,0,0,0,0,0,0,0
4459,2023-01-19 01:21:00,125.97,125.91,125.97,125.88,304256,304256,304256,分时图,11.404457756713327,47.01957412226517,0,0,0,0,304256,0,0,0,0,0,0,0,0,0,0,0,0
4460,2023-01-19 01:22:00,125.86,125.76,125.94,125.76,301728,301728,301728,分时图,11.58073334177972,47.01957412226517,0,0,0,0,301728,0,0,0,0,0,0,0,0,0,0,0,0
4461,2023-01-19 01:23:00,125.85,125.71,125.85,125.71,221760,221760,221760,分时图,11.58073334177972,47.01957412226517,0,0,0,0,221760,0,0,0,0,0,0,0,0,0,0,0,0
4462,2023-01-19 01:24:00,125.73,125.52,125.73,125.47,341016,341016,341016,分时图,11.58073334177972,47.01957412226517,0,0,0,0,341016,0,0,0,0,0,0,0,0,0,0,0,0
4463,2023-01-19 01:25:00,125.52,125.41,125.52,125.37,244344,244344,244344,分时图,11.58073334177972,47.01957412226517,0,0,0,0,244344,0,0,0,0,0,0,0,0,0,0,0,0
4464,2023-01-19 01:26:00,125.41,125.59,125.68,125.41,404400,404400,404400,分时图,11.58073334177972,47.01957412226517,0,0,0,0,404400,0,0,0,0,0,0,0,0,0,0,0,0
4465,2023-01-19 01:27:00,125.61,125.51,125.61,125.32,327016,327016,327016,分时图,12.569326973093098,47.01957412226517,0,0,0,0,327016,0,0,0,0,0,0,0,0,0,0,0,0
4466,2023-01-19 01:28:00,125.57,125.74,125.75,125.57,276096,276096,276096,分时图,12.569326973093098,47.01957412226517,0,0,0,0,276096,0,0,0,0,0,0,0,0,0,0,0,0
4467,2023-01-19 01:29:00,125.69,125.81,125.91,125.69,262584,262584,262584,分时图,12.569326973093098,47.01957412226517,0,0,0,0,262584,0,0,0,0,0,0,0,0,0,0,0,0
4468,2023-01-19 01:30:00,125.82,125.71,125.82,125.66,202088,202088,202088,分时图,12.569326973093098,47.01957412226517,0,0,0,0,202088,0,0,0,0,0,0,0,0,0,0,0,0
4469,2023-01-19 01:31:00,125.83,125.82,125.86,125.8,183696,183696,183696,分时图,12.569326973093098,47.01957412226517,0,0,0,0,183696,0,0,0,0,0,0,0,0,0,0,0,0
4470,2023-01-19 01:32:00,125.63,126.05,126.05,125.62,421736,421736,421736,分时图,13.938130257759994,45.08014124894552,0,0,0,0,421736,0,0,0,0,0,0,0,0,0,0,0,0
4471,2023-01-19 01:33:00,125.98,126.06,126.06,125.93,221976,221976,221976,分时图,13.938130257759994,45.08014124894552,0,0,0,0,221976,0,0,0,0,0,0,0,0,0,0,0,0
4472,2023-01-19 01:34:00,126.0,125.94,126.02,125.92,172040,172040,172040,分时图,13.938130257759994,45.08014124894552,0,0,0,0,172040,0,0,0,0,0,0,0,0,0,0,0,0
4473,2023-01-19 01:35:00,125.93,125.94,125.98,125.93,144136,144136,144136,分时图,13.938130257759994,45.08014124894552,0,0,0,0,144136,0,0,0,0,0,0,0,0,0,0,0,0
4474,2023-01-19 01:36:00,125.99,125.95,125.99,125.85,229368,229368,229368,分时图,13.938130257759994,45.08014124894552,0,0,0,0,229368,0,0,0,0,0,0,0,0,0,0,0,0
4475,2023-01-19 01:37:00,125.9,125.98,126.0,125.88,332216,332216,332216,分时图,14.925705619511533,45.08014124894552,0,0,0,0,332216,0,0,0,0,0,0,0,0,0,0,0,0
4476,2023-01-19 01:38:00,125.97,125.82,125.97,125.8,233920,233920,233920,分时图,14.925705619511533,45.08014124894552,0,0,0,0,233920,0,0,0,0,0,0,0,0,0,0,0,0
4477,2023-01-19 01:39:00,125.78,125.97,125.99,125.77,261536,261536,261536,分时图,14.925705619511533,45.08014124894552,0,0,0,0,261536,0,0,0,0,0,0,0,0,0,0,0,0
4478,2023-01-19 01:40:00,125.93,125.97,125.97,125.84,190440,190440,190440,分时图,14.925705619511533,45.08014124894552,0,0,0,0,190440,0,0,0,0,0,0,0,0,0,0,0,0
4479,2023-01-19 01:41:00,125.95,125.87,125.96,125.83,213936,213936,213936,分时图,14.925705619511533,45.08014124894552,0,0,0,0,213936,0,0,0,0,0,0,0,0,0,0,0,0
4480,2023-01-19 01:42:00,125.96,126.17,126.17,125.94,346168,346168,346168,分时图,16.901403052518873,45.08014124894552,0,0,0,0,346168,0,0,0,0,0,0,0,0,0,0,0,0
4481,2023-01-19 01:43:00,126.22,126.09,126.23,126.06,383080,383080,383080,分时图,16.901403052518873,45.08014124894552,0,0,0,0,383080,0,0,0,0,0,0,0,0,0,0,0,0
4482,2023-01-19 01:44:00,125.94,126.01,126.01,125.88,272472,272472,272472,分时图,16.901403052518873,45.08014124894552,0,0,0,0,272472,0,0,0,0,0,0,0,0,0,0,0,0
4483,2023-01-19 01:45:00,126.06,125.96,126.06,125.93,157008,157008,157008,分时图,16.901403052518873,45.08014124894552,0,0,0,0,157008,0,0,0,0,0,0,0,0,0,0,0,0
4484,2023-01-19 01:46:00,126.14,126.18,126.18,126.07,222104,222104,222104,分时图,16.901403052518873,45.08014124894552,0,0,0,0,222104,0,0,0,0,0,0,0,0,0,0,0,0
4485,2023-01-19 01:47:00,126.17,126.18,126.31,126.17,414560,414560,414560,分时图,19.719559913927398,45.08014124894552,0,0,0,0,414560,0,0,0,0,0,0,0,0,0,0,0,0
4486,2023-01-19 01:48:00,126.14,125.97,126.14,125.97,293592,293592,293592,分时图,19.719559913927398,45.08014124894552,0,0,0,0,293592,0,0,0,0,0,0,0,0,0,0,0,0
4487,2023-01-19 01:49:00,126.06,126.2,126.21,126.06,286632,286632,286632,分时图,19.719559913927398,45.08014124894552,0,0,0,0,286632,0,0,0,0,0,0,0,0,0,0,0,0
4488,2023-01-19 01:50:00,126.17,126.32,126.32,126.17,177608,177608,177608,分时图,19.719559913927398,45.08014124894552,0,0,0,0,177608,0,0,0,0,0,0,0,0,0,0,0,0
4489,2023-01-19 01:51:00,126.25,126.48,126.48,126.25,372416,372416,372416,分时图,19.719559913927398,45.08014124894552,0,0,0,0,372416,0,0,0,0,0,0,0,0,0,0,0,0
4490,2023-01-19 01:52:00,126.43,126.29,126.44,126.27,325264,325264,325264,分时图,21.81541660881942,45.08014124894552,0,0,0,0,325264,0,0,0,0,0,0,0,0,0,0,0,0
4491,2023-01-19 01:53:00,126.33,126.41,126.41,126.33,189240,189240,189240,分时图,21.81541660881942,45.08014124894552,0,0,0,0,189240,0,0,0,0,0,0,0,0,0,0,0,0
4492,2023-01-19 01:54:00,126.39,126.5,126.57,126.35,431440,431440,431440,分时图,21.81541660881942,45.08014124894552,0,0,0,0,431440,0,0,0,0,0,0,0,0,0,0,0,0
4493,2023-01-19 01:55:00,126.44,126.44,126.44,126.38,200800,200800,200800,分时图,21.81541660881942,45.08014124894552,0,0,0,0,200800,0,0,0,0,0,0,0,0,0,0,0,0
4494,2023-01-19 01:56:00,126.33,126.35,126.35,126.16,412720,412720,412720,分时图,21.81541660881942,45.08014124894552,0,0,0,0,412720,0,0,0,0,0,0,0,0,0,0,0,0
4495,2023-01-19 01:57:00,126.43,126.28,126.43,126.27,197464,197464,197464,分时图,24.934659446362346,45.08014124894552,0,0,0,0,197464,0,0,0,0,0,0,0,0,0,0,0,0
4496,2023-01-19 01:58:00,126.27,126.36,126.43,126.27,252912,252912,252912,分时图,24.934659446362346,45.08014124894552,0,0,0,0,252912,0,0,0,0,0,0,0,0,0,0,0,0
4497,2023-01-19 01:59:00,126.44,126.54,126.54,126.44,216192,216192,216192,分时图,24.934659446362346,45.08014124894552,0,0,0,0,216192,0,0,0,0,0,0,0,0,0,0,0,0
4498,2023-01-19 02:00:00,126.54,126.67,126.67,126.48,286952,286952,286952,分时图,24.934659446362346,45.08014124894552,0,0,0,0,286952,0,0,0,0,0,0,0,0,0,0,0,0
4499,2023-01-19 02:01:00,126.58,126.71,126.71,126.58,404456,404456,404456,分时图,24.934659446362346,45.08014124894552,0,0,0,0,404456,0,0,0,0,0,0,0,0,0,0,0,0
4500,2023-01-19 02:02:00,126.78,126.82,126.82,126.75,381504,381504,381504,分时图,28.277553768257235,43.01072738020213,0,0,0,0,381504,0,0,0,0,0,0,0,0,0,0,0,0
4501,2023-01-19 02:03:00,126.82,126.8,126.85,126.76,206480,206480,206480,分时图,28.277553768257235,43.01072738020213,0,0,0,0,206480,0,0,0,0,0,0,0,0,0,0,0,0
4502,2023-01-19 02:04:00,126.87,127.08,127.09,126.83,610112,610112,610112,分时图,28.277553768257235,43.01072738020213,0,0,0,0,610112,0,0,0,0,0,0,0,0,0,0,0,0
4503,2023-01-19 02:05:00,127.01,126.96,127.06,126.96,270560,270560,270560,分时图,28.277553768257235,43.01072738020213,0,0,0,0,270560,0,0,0,0,0,0,0,0,0,0,0,0
4504,2023-01-19 02:06:00,127.01,126.87,127.01,126.87,313056,313056,313056,分时图,28.277553768257235,43.01072738020213,0,0,0,0,313056,0,0,0,0,0,0,0,0,0,0,0,0
4505,2023-01-19 02:07:00,126.84,126.79,126.86,126.78,313320,313320,313320,分时图,31.06232083699497,43.01072738020213,0,0,0,0,313320,0,0,0,0,0,0,0,0,0,0,0,0
4506,2023-01-19 02:08:00,126.81,126.93,126.93,126.81,261384,261384,261384,分时图,31.06232083699497,43.01072738020213,0,0,0,0,261384,0,0,0,0,0,0,0,0,0,0,0,0
4507,2023-01-19 02:09:00,127.0,127.1,127.1,126.98,282000,282000,282000,分时图,31.06232083699497,43.01072738020213,0,0,0,0,282000,0,0,0,0,0,0,0,0,0,0,0,0
4508,2023-01-19 02:10:00,127.05,127.01,127.08,127.01,303392,303392,303392,分时图,31.06232083699497,43.01072738020213,0,0,0,0,303392,0,0,0,0,0,0,0,0,0,0,0,0
4509,2023-01-19 02:11:00,126.99,126.81,126.99,126.81,190840,190840,190840,分时图,31.06232083699497,43.01072738020213,0,0,0,0,190840,0,0,0,0,0,0,0,0,0,0,0,0
4510,2023-01-19 02:12:00,126.81,126.6,126.81,126.59,356320,356320,356320,分时图,33.03661554966112,43.01072738020213,0,0,0,0,356320,0,0,0,0,0,0,0,0,0,0,0,0
4511,2023-01-19 02:13:00,126.72,127.05,127.05,126.72,401680,401680,401680,分时图,33.03661554966112,43.01072738020213,0,0,0,0,401680,0,0,0,0,0,0,0,0,0,0,0,0
4512,2023-01-19 02:14:00,127.04,126.97,127.04,126.9,224560,224560,224560,分时图,33.03661554966112,43.01072738020213,0,0,0,0,224560,0,0,0,0,0,0,0,0,0,0,0,0
